level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
5,1,1,4,24,7,1523,4072,32,51,96.943649,2
5,1,1,4,24,8,1744,4078,33,51,96.947716,5
5,1,1,4,24,9,1985,4077,31,52,97.022575,7
5,1,1,4,24,10,2217,4082,36,53,96.648857,8
5,1,1,4,24,11,2407,4082,62,53,93.281456,12
5,1,1,4,24,12,2572,4113,64,7,92.445389,-
5,1,1,4,24,13,2770,4111,65,7,92.255127,-
5,1,1,4,24,14,2992,4117,65,7,93.030693,-
5,1,1,4,24,15,3224,4068,71,89,96.846329,20
5,1,1,4,24,16,3480,4093,67,54,96.733856,35
5,1,1,4,24,17,3733,4090,64,55,96.064514,27
5,1,1,4,24,18,3984,4087,66,53,96.875519,38
5,1,1,4,24,19,4271,4086,32,53,96.997009,8
5,1,1,4,24,20,4509,4090,65,51,92.234688,73
5,1,1,4,24,21,4680,4122,64,7,92.233818,-
5,1,1,4,24,22,4848,4124,67,6,92.216202,-
5,1,1,4,24,23,5018,4128,66,6,86.845047,-
4,1,1,4,25,0,140,4255,4944,84,-1.0,
5,1,1,4,25,1,140,4264,65,55,96.490814,56
5,1,1,4,25,2,343,4261,104,55,96.17897,130
5,1,1,4,25,3,604,4257,66,54,96.243423,16
5,1,1,4,25,4,824,4255,68,54,96.178528,37
5,1,1,4,25,5,1046,4256,67,54,96.245033,10
5,1,1,4,25,6,1269,4257,63,53,96.300072,11
5,1,1,4,25,7,1488,4259,67,54,96.375755,25
5,1,1,4,25,8,1709,4264,66,52,94.993713,27
5,1,1,4,25,9,1948,4266,66,55,95.471779,91
5,1,1,4,25,10,2185,4271,68,54,96.529549,40
5,1,1,4,25,11,2372,4270,98,55,96.529549,104
5,1,1,4,25,12,2603,4271,32,54,96.26075,2
5,1,1,4,25,13,2769,4270,64,55,96.789719,17
5,1,1,4,25,14,2988,4275,67,56,95.573013,41
5,1,1,4,25,15,3193,4283,101,56,95.804749,133
5,1,1,4,25,16,3447,4284,101,55,93.546593,305
5,1,1,4,25,17,3704,4280,94,57,94.884346,173
5,1,1,4,25,18,3950,4276,93,56,87.594215,3351
5,1,1,4,25,19,4209,4276,95,55,96.814896,169
5,1,1,4,25,20,4475,4278,100,55,91.40065,693
5,1,1,4,25,21,4713,4283,32,54,95.601952,6
5,1,1,4,25,22,4882,4283,34,55,93.275215,3
5,1,1,4,25,23,5019,4318,65,7,92.595108,-
4,1,1,4,26,0,173,4324,4911,83,-1.0,
5,1,1,4,26,1,173,4334,34,52,96.994095,5
5,1,1,4,26,2,412,4331,31,54,97.003105,7
5,1,1,4,26,3,637,4326,32,53,97.01786,2
5,1,1,4,26,4,859,4324,33,54,90.862762,2
5,1,1,4,26,5,1047,4357,65,7,90.862762,-
5,1,1,4,26,6,1267,4355,65,7,92.414177,-
5,1,1,4,26,7,1489,4358,66,6,92.554604,-
5,1,1,4,26,8,1711,4363,65,6,92.245514,-
5,1,1,4,26,9,1949,4367,65,6,91.199493,-
5,1,1,4,26,10,2218,4341,33,53,96.641685,3
5,1,1,4,26,11,2404,4340,66,54,93.162949,10
5,1,1,4,26,12,2572,4371,64,7,92.406143,-
5,1,1,4,26,13,2769,4371,66,6,92.012817,-
5,1,1,4,26,14,2988,4377,67,7,92.677193,-
5,1,1,4,26,15,3260,4354,34,53,97.012901,8
5,1,1,4,26,16,3482,4354,64,53,96.594452,19
5,1,1,4,26,17,3766,4351,33,53,94.930527,9
5,1,1,4,26,18,3984,4347,67,54,96.5205,20
5,1,1,4,26,19,4271,4347,32,53,96.977142,2
5,1,1,4,26,20,4509,4349,60,53,93.294846,31
5,1,1,4,26,21,4679,4382,66,6,93.027809,-
5,1,1,4,26,22,4848,4384,67,7,92.49382,-
5,1,1,4,26,23,5018,4387,66,7,92.49382,-
4,1,1,4,27,0,176,4394,4908,84,-1.0,
5,1,1,4,27,1,176,4402,31,54,96.942474,6
5,1,1,4,27,2,412,4403,32,53,97.00338,7
5,1,1,4,27,3,638,4397,26,52,97.019348,1
5,1,1,4,27,4,858,4394,33,53,96.93074,2
5,1,1,4,27,5,1077,4394,34,51,96.993629,4
5,1,1,4,27,6,1299,4394,34,52,96.930046,3
5,1,1,4,27,7,1523,4397,28,51,93.268311,1
5,1,1,4,27,8,1710,4432,65,6,92.118668,-
5,1,1,4,27,9,1980,4406,32,53,96.559875,3
5,1,1,4,27,10,2218,4410,32,53,96.670441,2
5,1,1,4,27,11,2436,4410,32,53,92.967987,7
5,1,1,4,27,12,2570,4440,64,8,92.244423,-
5,1,1,4,27,13,2801,4407,34,55,95.212395,3
5,1,1,4,27,14,2990,4414,67,55,96.049637,10
5,1,1,4,27,15,3229,4423,65,54,96.473907,13
5,1,1,4,27,16,3481,4424,62,54,96.411934,21
5,1,1,4,27,17,3732,4420,67,56,96.831818,20
5,1,1,4,27,18,3984,4416,66,55,96.783623,28
5,1,1,4,27,19,4244,4416,58,54,94.501259,15
5,1,1,4,27,20,4508,4418,66,54,92.666222,63
5,1,1,4,27,21,4678,4452,66,6,92.666222,-
5,1,1,4,27,22,4849,4452,66,8,92.179642,-
5,1,1,4,27,23,5018,4457,66,7,91.797661,-
3,1,1,5,0,0,110,4581,4976,368,-1.0,
4,1,1,5,1,0,110,4581,4975,93,-1.0,
5,1,1,5,1,1,110,4593,97,54,95.927353,210
5,1,1,5,1,2,342,4590,104,55,95.712059,415
5,1,1,5,1,3,569,4586,101,55,96.585747,148
5,1,1,5,1,4,789,4585,103,54,96.473991,265
5,1,1,5,1,5,1012,4582,99,55,95.805077,129
5,1,1,5,1,6,1231,4581,100,55,95.518814,129
5,1,1,5,1,7,1451,4583,99,57,96.02253,221
5,1,1,5,1,8,1674,4588,99,56,96.591667,221
5,1,1,5,1,9,1912,4595,101,56,96.522041,836
5,1,1,5,1,10,2153,4600,97,54,96.826309,193
5,1,1,5,1,11,2369,4598,99,55,95.637093,680
5,1,1,5,1,12,2569,4599,64,55,96.69532,12
5,1,1,5,1,13,2733,4599,98,54,95.752182,271
5,1,1,5,1,14,2953,4603,103,59,96.870766,735
5,1,1,5,1,15,3192,4614,102,55,96.47702,765
5,1,1,5,1,16,3399,4615,149,58,79.894638,1864
5,1,1,5,1,17,3695,4612,103,55,76.45047,929
5,1,1,5,1,18,3899,4607,152,66,92.248962,"2,026"
5,1,1,5,1,19,4160,4607,145,66,91.967522,"1,836"
5,1,1,5,1,20,4425,4608,142,66,83.912933,"4,791"
5,1,1,5,1,21,4677,4610,66,54,96.84301,39
5,1,1,5,1,22,4847,4611,69,55,96.879951,38
5,1,1,5,1,23,5016,4616,69,54,96.379105,39
4,1,1,5,2,0,141,4651,4942,88,-1.0,
5,1,1,5,2,1,141,4662,67,54,96.656174,44
5,1,1,5,2,2,345,4658,100,54,96.398384,105
5,1,1,5,2,3,603,4654,66,65,96.463158,14
5,1,1,5,2,4,823,4654,67,56,96.67971,26
5,1,1,5,2,5,1044,4651,67,55,95.487823,24
5,1,1,5,2,6,1264,4651,67,54,96.847511,24
5,1,1,5,2,7,1486,4654,67,53,95.334152,28
5,1,1,5,2,8,1707,4659,67,53,95.357399,28
5,1,1,5,2,9,1914,4666,99,53,96.02002,102
5,1,1,5,2,10,2183,4670,66,52,96.272888,23
5,1,1,5,2,11,2370,4669,97,54,96.404488,146
5,1,1,5,2,12,2602,4669,32,55,95.625557,9
5,1,1,5,2,13,2766,4668,68,54,96.60611,58
5,1,1,5,2,14,2956,4676,99,54,96.806572,179
5,1,1,5,2,15,3194,4684,100,52,96.439713,128
5,1,1,5,2,16,3431,4660,116,79,93.67749,375
5,1,1,5,2,17,3704,4682,93,54,96.842743,189
5,1,1,5,2,18,3950,4678,100,55,96.209122,422
5,1,1,5,2,19,4203,4679,99,53,35.662697,3907
5,1,1,5,2,20,4474,4680,101,54,93.272469,918
5,1,1,5,2,21,4677,4711,68,7,92.546677,-
5,1,1,5,2,22,4848,4713,66,6,92.727905,-
5,1,1,5,2,23,5018,4717,65,5,92.587875,-
4,1,1,5,3,0,142,4720,4937,88,-1.0,
5,1,1,5,3,1,142,4730,63,56,96.787727,69
5,1,1,5,3,2,377,4728,68,53,96.50985,65
5,1,1,5,3,3,602,4724,66,55,96.50985,14
5,1,1,5,3,4,821,4723,70,54,96.610924,30
5,1,1,5,3,5,1042,4721,68,54,96.232948,55
5,1,1,5,3,6,1262,4720,68,52,95.910515,56
5,1,1,5,3,7,1488,4724,65,53,96.717796,18
5,1,1,5,3,8,1706,4728,66,53,96.593842,31
5,1,1,5,3,9,1946,4735,65,53,96.935539,76
5,1,1,5,3,10,2183,4739,66,54,96.841301,27
5,1,1,5,3,11,2369,4738,94,55,90.989365,131
5,1,1,5,3,12,2569,4770,64,7,90.989365,-
5,1,1,5,3,13,2765,4736,69,55,96.319855,40
5,1,1,5,3,14,2954,4743,100,57,96.469963,112
5,1,1,5,3,15,3193,4753,99,53,96.712486,169
5,1,1,5,3,16,3446,4754,99,54,96.220497,337
5,1,1,5,3,17,3697,4752,99,53,96.009346,213
5,1,1,5,3,18,3948,4747,96,56,95.985329,361
5,1,1,5,3,19,4203,4748,101,55,95.985329,218
5,1,1,5,3,20,4475,4750,100,54,89.493515,792
5,1,1,5,3,21,4708,4751,37,52,96.796082,4
5,1,1,5,3,22,4879,4753,34,51,96.813538,5
5,1,1,5,3,23,5052,4756,27,52,96.563187,1
4,1,1,5,4,0,141,4789,4940,96,-1.0,
5,1,1,5,4,1,141,4799,63,55,96.682625,74
5,1,1,5,4,2,343,4796,102,55,96.249229,135
5,1,1,5,4,3,603,4795,65,65,96.564064,12
5,1,1,5,4,4,822,4792,68,55,95.973846,22
5,1,1,5,4,5,1044,4790,66,55,96.659325,78
5,1,1,5,4,6,1263,4789,65,55,95.950096,71
5,1,1,5,4,7,1485,4792,68,56,96.139076,74
5,1,1,5,4,8,1706,4798,67,55,96.677963,96
5,1,1,5,4,9,1911,4803,101,56,93.76609,347
5,1,1,5,4,10,2183,4808,66,55,96.59903,56
5,1,1,5,4,11,2370,4808,98,55,96.837387,120
5,1,1,5,4,12,2601,4807,30,54,96.274796,1
5,1,1,5,4,13,2764,4806,69,55,96.900703,47
5,1,1,5,4,14,2954,4813,101,56,96.795647,125
5,1,1,5,4,15,3191,4821,101,55,96.419113,283
5,1,1,5,4,16,3444,4823,101,55,96.125961,481
5,1,1,5,4,17,3696,4819,93,56,96.777901,391
5,1,1,5,4,18,3951,4818,97,54,91.006683,578
5,1,1,5,4,19,4203,4818,100,56,93.301651,494
5,1,1,5,4,20,4431,4819,143,66,91.514854,"1,463"
5,1,1,5,4,21,4678,4819,66,55,96.686737,15
5,1,1,5,4,22,4848,4821,67,56,96.286316,15
5,1,1,5,4,23,5017,4825,64,54,96.483879,11
4,1,1,5,5,0,140,4858,4946,91,-1.0,
5,1,1,5,5,1,140,4868,66,55,96.109482,36
5,1,1,5,5,2,376,4866,68,53,96.942787,53
5,1,1,5,5,3,635,4864,34,54,96.864464,2
5,1,1,5,5,4,857,4862,34,54,96.608139,5
5,1,1,5,5,5,1043,4860,66,54,96.061752,31
5,1,1,5,5,6,1262,4858,68,54,96.494339,22
5,1,1,5,5,7,1520,4863,32,53,96.612007,9
5,1,1,5,5,8,1709,4869,65,54,96.683693,13
5,1,1,5,5,9,1946,4875,66,54,95.497803,27
5,1,1,5,5,10,2185,4878,65,52,94.675285,13
5,1,1,5,5,11,2401,4878,67,53,93.29863,65
5,1,1,5,5,12,2568,4907,64,8,91.806732,-
5,1,1,5,5,13,2768,4877,65,52,96.868118,17
5,1,1,5,5,14,2987,4884,68,53,96.611504,35
5,1,1,5,5,15,3224,4892,68,53,96.111435,89
5,1,1,5,5,16,3447,4893,98,53,96.323784,172
5,1,1,5,5,17,3702,4890,93,54,96.425331,137
5,1,1,5,5,18,3950,4889,98,53,95.086662,213
5,1,1,5,5,19,4238,4891,66,52,95.604568,67
5,1,1,5,5,20,4476,4891,98,53,95.924805,417
5,1,1,5,5,21,4733,4890,12,52,96.139999,9
5,1,1,5,5,22,4873,4893,41,52,96.898506,4
5,1,1,5,5,23,5050,4896,36,53,96.935783,4
3,1,1,6,0,0,26,4930,5059,93,-1.0,
4,1,1,6,1,0,26,4930,5059,93,-1.0,
5,1,1,6,1,1,26,4926,213,102,16.459839,-93
5,1,1,6,1,2,347,4926,173,102,79.916939,-7
5,1,1,6,1,3,614,4934,67,79,96.690323,8
5,1,1,6,1,4,787,4926,185,102,96.661301,16
5,1,1,6,1,5,1067,4930,55,80,96.495415,2
5,1,1,6,1,6,1277,4930,67,79,95.800507,2
5,1,1,6,1,7,1501,4933,64,80,96.257515,3
5,1,1,6,1,8,1698,4941,90,77,96.891411,3
5,1,1,6,1,9,1883,4945,180,77,96.016632,10
5,1,1,6,1,10,2217,4946,33,53,96.767899,7
5,1,1,6,1,11,2402,4946,61,53,93.302292,11
5,1,1,6,1,12,2568,4977,64,8,93.153,-
5,1,1,6,1,13,2799,4946,35,54,96.738983,4
5,1,1,6,1,14,2989,4953,67,54,96.85376,12
5,1,1,6,1,15,3225,4960,63,55,95.525352,21
5,1,1,6,1,16,3478,4963,68,53,96.258514,35
5,1,1,6,1,17,3730,4959,67,57,95.565529,29
5,1,1,6,1,18,3985,4958,66,56,96.926689,40
5,1,1,6,1,19,4238,4960,67,55,96.689064,38
5,1,1,6,1,20,4482,4961,93,54,93.261726,107
5,1,1,6,1,21,4679,4993,65,6,92.649796,-
5,1,1,6,1,22,4848,4994,66,6,92.888832,-
5,1,1,6,1,23,5020,4997,65,7,91.905304,-
