level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
5,1,1,1,45,6,1277,4116,66,51,96.699944,27
5,1,1,1,45,7,1502,4115,26,50,93.290688,1
5,1,1,1,45,8,1655,4145,63,4,91.578873,-
5,1,1,1,45,9,1826,4147,64,5,91.598114,-
5,1,1,1,45,10,2082,4119,30,50,97.017334,6
5,1,1,1,45,11,2270,4121,30,51,96.897491,7
5,1,1,1,45,12,2426,4125,64,51,95.932648,10
5,1,1,1,45,13,2697,4127,33,51,96.774483,3
5,1,1,1,45,14,2920,4125,32,51,97.012657,6
5,1,1,1,45,15,3111,4131,65,50,96.847305,17
5,1,1,1,45,16,3333,4163,63,5,93.010223,-
5,1,1,1,45,17,3525,4164,64,5,92.84227,-
5,1,1,1,45,18,3664,4165,64,5,92.700073,-
5,1,1,1,45,19,3802,4169,64,4,92.703621,-
5,1,1,1,45,20,3959,4164,63,7,92.782188,-
5,1,1,1,45,21,4109,4143,56,16,92.807999,-
4,1,1,1,46,0,101,4279,4062,75,-1.0,
5,1,1,1,46,1,101,4281,101,52,95.708733,220
5,1,1,1,46,2,338,4279,101,54,96.666031,519
5,1,1,1,46,3,577,4283,101,52,96.152756,221
5,1,1,1,46,4,819,4283,100,54,96.152756,190
5,1,1,1,46,5,1038,4284,102,53,95.872177,253
5,1,1,1,46,6,1243,4285,102,53,96.283714,200
5,1,1,1,46,7,1466,4284,63,53,96.425377,31
5,1,1,1,46,8,1654,4282,68,53,95.515289,40
5,1,1,1,46,9,1807,4270,67,88,96.867073,8
5,1,1,1,46,10,2015,4287,98,53,73.720978,144
5,1,1,1,46,11,2203,4290,97,53,96.541687,174
5,1,1,1,46,12,2392,4293,99,55,96.635956,160
5,1,1,1,46,13,2629,4297,101,53,95.806671,235
5,1,1,1,46,14,2851,4295,103,52,96.406372,558
5,1,1,1,46,15,3076,4300,101,52,95.932091,253
5,1,1,1,46,16,3298,4301,96,51,96.387291,221
5,1,1,1,46,17,3490,4302,100,52,96.115723,178
5,1,1,1,46,18,3664,4304,66,50,92.626228,66
5,1,1,1,46,19,3804,4337,63,4,92.409195,-
5,1,1,1,46,20,3960,4334,61,6,92.008003,-
5,1,1,1,46,21,4109,4315,54,14,93.216614,-
4,1,1,1,47,0,104,4349,4061,76,-1.0,
5,1,1,1,47,1,104,4350,97,52,96.356834,102
5,1,1,1,47,2,339,4349,101,52,95.889542,205
5,1,1,1,47,3,580,4350,99,52,95.953888,146
5,1,1,1,47,4,850,4353,67,51,96.789749,48
5,1,1,1,47,5,1072,4352,67,52,96.788879,39
5,1,1,1,47,6,1277,4353,66,51,96.778328,46
5,1,1,1,47,7,1501,4353,29,51,95.870186,1
5,1,1,1,47,8,1656,4353,64,50,93.269943,16
5,1,1,1,47,9,1828,4387,62,4,92.371292,-
5,1,1,1,47,10,2048,4356,65,52,96.74382,37
5,1,1,1,47,11,2235,4360,65,52,96.623924,49
5,1,1,1,47,12,2423,4364,66,52,96.623375,73
5,1,1,1,47,13,2632,4365,98,52,96.219231,112
5,1,1,1,47,14,2855,4363,98,52,96.705147,179
5,1,1,1,47,15,3078,4368,98,51,92.166519,119
5,1,1,1,47,16,3332,4369,66,51,96.132858,54
5,1,1,1,47,17,3524,4370,66,51,96.084747,70
5,1,1,1,47,18,3658,4352,54,84,96.084747,7
5,1,1,1,47,19,3804,4374,64,51,96.068092,15
5,1,1,1,47,20,3957,4372,65,52,96.808182,47
5,1,1,1,47,21,4107,4356,58,56,95.204292,98
4,1,1,1,48,0,134,4417,4027,72,-1.0,
5,1,1,1,48,1,134,4418,67,52,96.875931,58
5,1,1,1,48,2,371,4417,69,53,96.695206,48
5,1,1,1,48,3,614,4418,65,53,96.695938,18
5,1,1,1,48,4,850,4421,68,52,96.883133,30
5,1,1,1,48,5,1072,4420,66,53,96.582558,57
5,1,1,1,48,6,1276,4421,68,53,95.421791,40
5,1,1,1,48,7,1500,4422,32,50,96.810028,2
5,1,1,1,48,8,1692,4421,25,50,93.262833,1
5,1,1,1,48,9,1827,4455,63,5,85.081543,-
5,1,1,1,48,10,2048,4424,65,52,96.7575,44
5,1,1,1,48,11,2236,4429,64,51,96.700172,66
5,1,1,1,48,12,2422,4432,67,52,95.900505,22
5,1,1,1,48,13,2662,4434,67,52,96.684067,42
5,1,1,1,48,14,2885,4432,69,51,95.966225,38
5,1,1,1,48,15,3109,4435,66,52,96.312286,36
5,1,1,1,48,16,3332,4437,66,51,96.470291,28
5,1,1,1,48,17,3523,4437,67,52,96.159882,45
5,1,1,1,48,18,3662,4438,65,51,93.296738,31
5,1,1,1,48,19,3804,4472,63,4,93.106506,-
5,1,1,1,48,20,3958,4471,63,6,92.856949,-
5,1,1,1,48,21,4107,4453,54,13,92.088837,-
4,1,1,1,49,0,104,4587,4058,71,-1.0,
5,1,1,1,49,1,104,4589,95,53,96.559006,161
5,1,1,1,49,2,339,4587,100,55,93.978142,237
5,1,1,1,49,3,580,4589,99,53,94.513359,177
5,1,1,1,49,4,885,4590,33,51,97.024002,7
5,1,1,1,49,5,1074,4591,67,53,96.186821,20
5,1,1,1,49,6,1278,4592,67,52,96.42897,33
5,1,1,1,49,7,1468,4590,63,53,96.707939,11
5,1,1,1,49,8,1657,4591,63,51,96.447952,16
5,1,1,1,49,9,1861,4594,33,52,96.79068,5
5,1,1,1,49,10,2051,4593,63,53,96.387878,16
5,1,1,1,49,11,2237,4599,64,52,96.479614,23
5,1,1,1,49,12,2424,4602,67,52,96.686913,36
5,1,1,1,49,13,2631,4602,97,53,96.440475,141
5,1,1,1,49,14,2852,4601,103,51,95.871658,218
5,1,1,1,49,15,3078,4603,99,53,96.193771,169
5,1,1,1,49,16,3339,4606,59,50,96.669785,17
5,1,1,1,49,17,3524,4606,67,51,96.317459,36
5,1,1,1,49,18,3698,4609,33,49,93.266899,2
5,1,1,1,49,19,3805,4641,63,4,93.153717,-
5,1,1,1,49,20,3961,4640,62,5,91.052376,-
5,1,1,1,49,21,4108,4623,54,13,92.507706,-
4,1,1,1,50,0,101,4657,4059,71,-1.0,
5,1,1,1,50,1,101,4658,102,53,95.874733,230
5,1,1,1,50,2,338,4657,99,53,96.184341,401
5,1,1,1,50,3,576,4657,103,53,96.093674,475
5,1,1,1,50,4,819,4657,98,53,96.216187,136
5,1,1,1,50,5,1041,4658,95,54,96.708359,161
5,1,1,1,50,6,1243,4660,101,52,96.863503,262
5,1,1,1,50,7,1466,4660,65,50,96.279686,24
5,1,1,1,50,8,1657,4659,64,51,96.087471,19
5,1,1,1,50,9,1860,4662,32,50,96.758911,3
5,1,1,1,50,10,2016,4663,98,51,89.004814,104
5,1,1,1,50,11,2205,4666,96,53,96.514267,116
5,1,1,1,50,12,2389,4670,102,51,96.034981,218
5,1,1,1,50,13,2629,4671,102,52,94.979988,238
5,1,1,1,50,14,2851,4668,101,52,96.430229,427
5,1,1,1,50,15,3076,4672,100,50,96.196655,516
5,1,1,1,50,16,3304,4673,94,51,96.180359,126
5,1,1,1,50,17,3524,4674,67,50,95.323601,63
5,1,1,1,50,18,3667,4675,63,51,92.464005,17
5,1,1,1,50,19,3804,4709,60,3,91.576454,-
5,1,1,1,50,20,3992,4677,28,51,96.629944,1
5,1,1,1,50,21,4139,4663,21,53,96.357887,1
4,1,1,1,51,0,135,4722,4023,71,-1.0,
5,1,1,1,51,1,135,4726,66,52,96.261765,24
5,1,1,1,51,2,339,4725,99,52,91.794426,741
5,1,1,1,51,3,613,4722,67,55,96.462631,28
5,1,1,1,51,4,886,4726,32,52,96.31234,3
5,1,1,1,51,5,1075,4759,57,6,90.036682,-
5,1,1,1,51,6,1280,4729,65,51,94.815269,13
5,1,1,1,51,7,1500,4728,33,52,93.294044,3
5,1,1,1,51,8,1656,4758,64,6,92.968727,-
5,1,1,1,51,9,1828,4760,64,5,92.862,-
5,1,1,1,51,10,2084,4731,30,52,96.655403,4
5,1,1,1,51,11,2238,4735,63,53,96.413841,14
5,1,1,1,51,12,2424,4739,66,51,94.731537,23
5,1,1,1,51,13,2663,4739,68,52,96.156662,20
5,1,1,1,51,14,2886,4736,67,52,95.921982,24
5,1,1,1,51,15,3111,4740,67,50,96.215073,18
5,1,1,1,51,16,3367,4740,31,51,94.120796,3
5,1,1,1,51,17,3527,4741,64,51,96.757896,13
5,1,1,1,51,18,3698,4742,33,51,93.292892,5
5,1,1,1,51,19,3804,4776,64,3,93.117432,-
5,1,1,1,51,20,3958,4775,64,6,92.189064,-
5,1,1,1,51,21,4107,4761,51,12,91.79216,-
4,1,1,1,52,0,134,4896,4026,65,-1.0,
5,1,1,1,52,1,134,4898,67,53,96.743126,36
5,1,1,1,52,2,374,4896,68,54,96.558212,40
5,1,1,1,52,3,613,4897,66,53,96.726479,32
5,1,1,1,52,4,852,4897,66,53,95.767143,25
5,1,1,1,52,5,1074,4899,66,52,95.183952,29
5,1,1,1,52,6,1313,4899,31,52,95.000214,9
5,1,1,1,52,7,1502,4898,31,52,97.011749,6
5,1,1,1,52,8,1689,4898,32,51,95.059486,3
5,1,1,1,52,9,1865,4904,24,46,95.059486,1
5,1,1,1,52,10,2049,4902,65,52,95.872864,20
5,1,1,1,52,11,2238,4906,63,50,95.862495,27
5,1,1,1,52,12,2460,4909,31,51,96.99765,7
5,1,1,1,52,13,2664,4909,67,52,96.366432,35
5,1,1,1,52,14,2886,4907,68,52,96.530716,39
5,1,1,1,52,15,3110,4908,68,51,93.890503,33
5,1,1,1,52,16,3333,4909,66,51,96.878632,47
5,1,1,1,52,17,3524,4909,67,51,95.006859,40
5,1,1,1,52,18,3667,4909,63,51,93.299995,17
5,1,1,1,52,19,3804,4944,64,3,92.276917,-
5,1,1,1,52,20,3959,4945,63,4,91.813614,-
5,1,1,1,52,21,4107,4932,53,11,90.964813,-
4,1,1,1,53,0,170,5068,3990,61,-1.0,
5,1,1,1,53,1,170,5069,33,52,95.736244,9
5,1,1,1,53,2,375,5069,68,54,96.600952,58
5,1,1,1,53,3,613,5069,67,53,96.579041,28
5,1,1,1,53,4,854,5069,64,52,96.92218,16
5,1,1,1,53,5,1073,5068,63,53,96.663605,41
5,1,1,1,53,6,1278,5069,64,52,93.288399,51
5,1,1,1,53,7,1469,5099,63,7,92.706642,-
5,1,1,1,53,8,1691,5068,32,52,96.375565,3
5,1,1,1,53,9,1862,5071,32,51,95.968613,2
5,1,1,1,53,10,2052,5071,64,51,96.880348,19
5,1,1,1,53,11,2236,5074,66,52,96.272583,30
5,1,1,1,53,12,2425,5077,68,51,95.739082,53
5,1,1,1,53,13,2667,5078,65,51,96.759048,16
5,1,1,1,53,14,2889,5075,66,53,96.950119,66
5,1,1,1,53,15,3111,5076,67,51,95.794739,24
5,1,1,1,53,16,3370,5076,30,50,95.519821,9
5,1,1,1,53,17,3526,5076,66,50,96.695702,27
5,1,1,1,53,18,3665,5078,64,51,93.29631,31
5,1,1,1,53,19,3805,5111,63,4,92.526878,-
5,1,1,1,53,20,3959,5113,63,4,92.526878,-
5,1,1,1,53,21,4106,5102,54,11,93.240334,-
4,1,1,1,54,0,126,5069,4059,154,-1.0,
5,1,1,1,54,1,126,5069,78,121,46.20525,4
5,1,1,1,54,2,342,5138,101,52,84.350845,?24
5,1,1,1,54,3,614,5138,67,53,96.367104,23
5,1,1,1,54,4,853,5168,64,5,91.672791,-
5,1,1,1,54,5,1074,5168,66,5,91.307709,-
5,1,1,1,54,6,1314,5139,33,50,96.905968,5
5,1,1,1,54,7,1504,5139,28,51,97.003654,1
5,1,1,1,54,8,1692,5137,28,51,93.287079,1
5,1,1,1,54,9,1830,5169,63,5,92.393234,-
5,1,1,1,54,10,2085,5138,32,52,96.024529,3
5,1,1,1,54,11,2272,5143,30,51,96.80983,5
5,1,1,1,54,12,2462,5146,27,49,96.627686,1
5,1,1,1,54,13,2702,5146,26,49,96.539055,1
5,1,1,1,54,14,2891,5145,65,50,96.916054,17
5,1,1,1,54,15,3112,5144,67,50,95.011925,27
5,1,1,1,54,16,3326,5144,74,78,96.750832,1
5,1,1,1,54,17,3480,5145,84,77,93.042435,6
5,1,1,1,54,18,3641,5128,125,95,93.042435,20
5,1,1,1,54,19,3831,5177,55,46,92.342751,-
5,1,1,1,54,20,3973,5180,64,43,92.57164,-
5,1,1,1,54,21,4116,5170,69,53,92.556137,-
